9.523809523809524669e-03,1.047619047619047644e-01,1.047619047619047644e-01,9.523809523809524669e-03,1.047619047619047644e-01,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,3.904761904761904212e-01,1.047619047619047644e-01,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,1.047619047619047644e-01
1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,7.176470588235294157e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,9.565217391304348116e-02,8.695652173913043584e-03,9.565217391304348116e-02,1.826086956521739135e-01,8.695652173913043584e-03,8.695652173913043584e-03,5.304347826086955875e-01,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03
1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,5.999999999999999778e-01
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,5.466666666666666341e-01,2.800000000000000266e-01,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,8.133333333333332416e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
5.304347826086955875e-01,8.695652173913043584e-03,8.695652173913043584e-03,9.565217391304348116e-02,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,1.826086956521739135e-01,9.565217391304348116e-02,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03
8.695652173913043584e-03,8.695652173913043584e-03,2.695652173913043459e-01,9.565217391304348116e-02,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,3.565217391304347783e-01,8.695652173913043584e-03,8.695652173913043584e-03,1.826086956521739135e-01,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03
1.466666666666666674e-01,1.333333333333333419e-02,6.799999999999999378e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,2.210526315789473895e-01,4.315789473684210065e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,2.210526315789473895e-01
1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,3.263157894736842257e-01,1.157894736842105393e-01,4.315789473684210065e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02
